CountryID,Year,Month,Day,Latitude,Longitude,Altitude,Area,HostCultivar,GrowthStage,StemRustSeverity,StemRustIncidence,Binary disease presence
ET,2016,8,11,12.5372,39.5028,2491,2.500000e-01,Kakaba,5,0,0,0
ET,2016,8,11,12.5761,39.4806,2468,2.500000e-01,Hidasie,4,0,0,0
ET,2016,8,11,12.5797,39.5353,2502,2.500000e-01,Kakaba,5,0,0,0
ET,2016,8,11,12.5847,39.5404,2478,1,Kakaba,4,0,0,0
ET,2016,8,11,12.5983,39.5267,2474,3,mekelle 3,5,0,0,0
ET,2016,8,11,12.6289,39.5300,2538,2.500000e-01,Hidasie,4,0,0,0
ET,2016,8,11,12.6382,39.5382,2532,5.000000e-01,Kakaba,4,0,0,0
ET,2016,8,11,12.6422,39.5347,2575,2.500000e-01,Danda&#39;a,4,0,0,0
ET,2016,8,11,12.6441,39.5385,2531,5.000000e-01,Kakaba,4,0,0,0
ET,2016,8,11,12.7114,39.5516,2441,2.500000e-01,Danda&#39;a,3,0,0,0
ET,2016,8,11,12.7562,39.5120,2528,5.000000e-01,Danda&#39;a,3,0,0,0
ET,2016,8,11,12.8149,39.5581,2453,2.500000e-01,Kakaba,4,0,0,0
ET,2016,8,11,12.8282,39.5398,2428,2.500000e-01,Kakaba,4,0,0,0
ET,2016,8,11,12.8461,39.5407,3058,2.500000e-01,Danda&#39;a,7,0,0,0
ET,2016,8,11,12.8468,39.4903,2376,2.500000e-01,Local,4,0,0,0
ET,2016,8,11,12.8514,39.5169,3050,2.500000e-01,Mekelle 4,7,0,0,0
ET,2016,8,15,9.6517,39.6390,2686,1,Digelu,7,0,0,0
ET,2016,8,15,9.6559,39.5657,2718,2.500000e-01,local,5,0,0,0
ET,2016,8,15,9.6945,39.6322,2667,5.000000e-01,improved,4,0,0,0
ET,2016,8,15,9.7046,39.5810,2719,6.000000e-02,israel,4,0,0,0
ET,2016,8,15,9.7134,39.6434,2668,2.500000e-01,Danda&#39;a,5,1,1,1
ET,2016,8,15,9.7444,39.6609,2676,6.000000e-02,local,5,0,0,0
ET,2016,8,15,9.7752,39.4769,2712,2.500000e-01,improved,4,0,0,0
ET,2016,8,15,9.7916,39.6827,2716,6.000000e-02,local,4,1,1,1
ET,2016,8,15,10.8929,39.5229,2654,1,Danda&#39;a,5,0,0,0
ET,2016,8,16,10.0629,39.4325,2882,1,mixture,4,0,0,0
ET,2016,8,16,10.1096,39.5909,2622,2.500000e-01,Digelu,3,0,0,0
ET,2016,8,16,10.1099,39.5232,2640,7.500000e-01,Danda&#39;a,5,0,0,0
ET,2016,8,16,10.1108,39.5279,2722,2.500000e-01,Danda&#39;a,4,1,1,1
ET,2016,8,16,10.1141,39.5254,2438,1,Danda&#39;a,5,0,0,0
ET,2016,8,16,10.3019,39.5387,2976,2.500000e-01,danfie,5,0,0,0
ET,2016,8,16,10.5413,39.6107,2786,3.800000e-01,local,4,2,3,1
ET,2016,8,16,10.8030,39.5210,2650,1.250000e+00,Danda&#39;a,3,0,0,0
ET,2016,8,16,10.8301,39.5218,2659,1.500000e+00,Danda&#39;a,4,0,0,0
ET,2016,8,16,10.9112,39.5195,2645,2.500000e-01,Hidasie,3,0,0,0
ET,2016,8,16,10.9309,39.5169,2632,5.000000e-01,Hidasie,3,0,0,0
ET,2016,8,17,10.0524,39.4494,3014,5.000000e-01,ETH604,5,0,0,0
ET,2016,8,17,10.0624,39.4132,2878,1,ET13,4,1,1,1
ET,2016,8,17,10.1051,39.3516,2995,1,Et13,4,0,0,0
ET,2016,8,17,10.1084,39.4919,2921,7.500000e-01,Danda&#39;a,4,0,0,0
ET,2016,8,17,10.1296,39.4064,3002,6.000000e-02,et604,5,0,0,0
ET,2016,8,17,10.1680,39.3289,3035,5.000000e-01,et604,5,0,0,0
ET,2016,8,17,10.1880,39.4290,3008,2.500000e-01,improved,5,0,0,0
ET,2016,8,17,10.2138,39.3485,3063,7.500000e-01,et604,5,0,0,0
ET,2016,8,17,10.2291,39.4027,3105,6.000000e-02,et604,5,0,0,0
ET,2016,8,17,10.2441,39.4688,3106,7.500000e-01,Digelu,4,0,0,0
ET,2016,8,17,10.2553,39.4027,3100,5.000000e-01,ET604,5,1,3,1
ET,2016,8,17,10.2572,39.3066,3090,5.000000e-01,danfie,4,1,1,1
ET,2016,8,17,10.2901,39.4916,3149,8,Digelu,5,0,0,0
ET,2016,8,17,10.3101,39.6172,2971,6.000000e-02,improved,4,0,0,0
ET,2016,8,17,10.3133,39.6841,2999,2.500000e-01,Digelu,3,0,0,0
ET,2016,8,17,10.3189,39.5784,2983,7.500000e-01,Digelu,4,0,0,0
ET,2016,8,18,10.0617,39.4263,2879,2.500000e-01,Danda&#39;a,4,0,0,0
ET,2016,8,18,10.1121,39.5852,2796,5.000000e-01,bolo,4,1,3,1
ET,2016,8,18,10.1427,39.6829,2821,1.500000e+00,Danda&#39;a,2,0,0,0
ET,2016,8,18,10.1554,39.6969,2811,7.500000e-01,Digelu,3,0,0,0
ET,2016,8,18,10.1584,39.7176,2799,6.000000e-02,local,3,1,3,1
ET,2016,8,23,8.0850,39.3255,2253,4,Huluka,2,0,0,0
ET,2016,8,23,8.1156,39.3204,2151,7.500000e-01,Ogelcho,1,0,0,0
ET,2016,8,23,8.1361,39.3397,2079,5.000000e-01,Kubsa,1,0,0,0
ET,2016,8,23,8.1445,39.3710,2214,1,Unknown,1,0,0,0
ET,2016,8,23,8.2047,39.4820,2190,1.500000e+00,Unknown,1,0,0,0
ET,2016,8,23,8.2057,39.2836,2245,5.000000e-01,Unknown,2,0,0,0
ET,2016,8,23,8.2226,39.4282,2167,1.300000e-01,Kubsa,1,0,0,0
ET,2016,8,23,8.2309,39.4119,2180,5.000000e-01,Kubsa,1,0,0,0
ET,2016,8,23,8.2419,39.5395,2101,1.500000e+00,Kubsa,1,0,0,0
ET,2016,8,23,8.2664,39.3995,2212,1,Unknown,1,0,0,0
ET,2016,8,23,8.9463,38.1811,2144,2.500000e-01,Kubsa,3,0,0,0
ET,2016,8,23,8.9611,38.1186,2293,1,Kakaba,3,0,0,0
ET,2016,8,23,8.9778,38.1230,2245,5.000000e-01,Kakaba,3,1,1,1
ET,2016,8,23,8.9865,38.1621,2194,5.000000e-01,Kubsa,3,0,0,0
ET,2016,8,23,8.9901,38.1279,2226,5.000000e-01,Kakaba,3,1,1,1
ET,2016,8,23,8.9980,38.1549,2195,5.000000e-01,Kubsa,3,0,0,0
ET,2016,8,23,9.0066,38.1498,2219,1.500000e-01,Kubsa,3,0,0,0
ET,2016,8,23,9.0069,38.1487,2219,2.500000e-01,Digelu,3,1,1,1
ET,2016,8,24,7.7792,39.6839,2423,5.000000e-01,Meda walabu,2,0,0,0
ET,2016,8,24,7.7802,39.6845,2423,NaN,Ogelcho,1,0,0,0
ET,2016,8,24,7.7930,39.6728,2418,5.000000e-01,Ogelcho,1,0,0,0
ET,2016,8,24,7.8266,39.6411,2437,5.000000e-01,Hidasie,1,0,0,0
ET,2016,8,24,7.8413,39.6339,0,NaN,Ogelcho,1,0,0,0
ET,2016,8,24,7.8833,39.6283,0,1.300000e-01,Kubsa,1,0,0,0
ET,2016,8,24,8.1192,39.3565,0,NaN,Unknown,2,0,0,0
ET,2016,8,25,6.9715,39.1185,2503,NaN,Ogolcho,2,0,0,0
ET,2016,8,25,6.9833,39.2018,2452,NaN,Unknown,2,0,0,0
ET,2016,8,25,6.9881,39.1646,2439,NaN,Kubsa,2,0,0,0
ET,2016,8,25,6.9902,39.1393,2465,NaN,Kubsa,2,0,0,0
ET,2016,8,25,6.9931,39.2339,2428,NaN,Ogolcho,2,0,0,0
ET,2016,8,25,6.9959,39.2606,2425,NaN,Shorima,3,0,0,0
ET,2016,8,25,7.0002,39.0228,2548,NaN,Kubsa,2,0,0,0
ET,2016,8,25,7.0011,39.1381,2439,NaN,Kubsa,2,0,0,0
ET,2016,8,25,7.0037,39.1517,2421,NaN,Kubsa,2,0,0,0
ET,2016,8,25,7.0045,39.1039,2465,NaN,Shorima,2,0,0,0
ET,2016,8,25,7.0048,39.1041,2466,NaN,Hidasie,2,0,0,0
ET,2016,8,25,7.0055,39.0702,2490,NaN,Kubsa,2,0,0,0
ET,2016,8,25,7.0058,39.0708,2489,NaN,Ogolcho,2,0,0,0
ET,2016,8,25,7.0127,39.0470,2517,NaN,Hidasie,2,0,0,0
ET,2016,8,25,7.0189,39.1564,2407,NaN,Huluka,1,0,0,0
ET,2016,8,25,7.0409,39.1580,2393,NaN,Kubsa,2,0,0,0
ET,2016,8,25,7.0591,39.2895,2355,NaN,Kakaba,3,1,1,1
ET,2016,8,25,7.0638,39.1735,2380,NaN,Kubsa,7,0,0,0
ET,2016,8,25,7.0640,39.3065,2345,NaN,Kubsa,2,0,0,0
ET,2016,8,25,7.0641,39.1718,2377,NaN,Kubsa,2,0,0,0
ET,2016,8,25,7.7994,39.8905,0,5.000000e-01,Ogelcho,1,0,0,0
ET,2016,8,25,7.8002,39.9178,0,NaN,Ogelcho,1,0,0,0
ET,2016,8,25,7.8039,39.8440,2468,5.000000e-01,Meda walabu,1,0,0,0
ET,2016,8,25,7.8103,39.8035,2451,NaN,Ogelcho,2,0,0,0
ET,2016,8,25,7.8263,39.9498,0,5.000000e-01,Kakaba,1,0,0,0
ET,2016,8,25,7.8269,39.7711,2453,1,Meda walabu,2,0,0,0
ET,2016,8,25,7.8405,39.7322,0,1,Ogelcho,2,0,0,0
ET,2016,8,25,7.8604,39.6451,0,1,Digelu,1,0,0,0
ET,2016,8,26,6.9547,39.3861,2571,NaN,Unknown,1,0,0,0
ET,2016,8,26,6.9718,39.3300,2483,NaN,Kubsa,2,0,0,0
ET,2016,8,26,6.9725,39.3292,2479,NaN,Kakaba,7,0,0,0
ET,2016,8,26,6.9821,39.3787,2473,NaN,Kubsa,2,0,0,0
ET,2016,8,26,6.9865,39.3266,2416,NaN,Ogolcho,2,0,0,0
ET,2016,8,26,6.9965,39.2863,2401,NaN,Unknown,2,0,0,0
ET,2016,8,26,6.9991,39.3758,2416,NaN,Kubsa,2,0,0,0
ET,2016,8,26,7.0065,39.3423,2373,NaN,Kubsa,7,0,0,0
ET,2016,8,26,7.0252,39.3842,2377,NaN,Kubsa,2,0,0,0
ET,2016,8,26,7.0274,39.4519,2462,NaN,Huluka,2,0,0,0
ET,2016,8,26,7.0452,39.3663,2348,NaN,Kubsa,7,0,0,0
ET,2016,8,26,7.0591,39.2895,2355,NaN,Kakaba,3,0,0,0
ET,2016,8,26,7.0630,39.4664,2432,NaN,Unknown,2,1,1,1
ET,2016,8,26,7.0839,39.4397,2377,NaN,Danda&#39;a,2,0,0,0
ET,2016,8,26,7.1043,39.4237,2350,NaN,Kubsa,2,0,0,0
ET,2016,8,26,7.1202,39.4279,2340,NaN,Ogolcho,2,0,0,0
ET,2016,8,26,7.5438,39.5438,2821,1.300000e-01,Kubsa,2,0,0,0
ET,2016,8,26,7.5904,39.2341,2516,5.000000e-01,Unknown,2,0,0,0
ET,2016,8,26,7.6146,39.2324,2571,1,Hidasie,-9,0,0,0
ET,2016,8,26,7.6299,39.2250,2478,1.500000e+00,Huluka,-9,0,0,0
ET,2016,8,26,7.6574,39.1976,0,2,Unknown,-9,0,0,0
ET,2016,8,26,7.6904,39.1643,2462,1,Digelu,2,0,0,0
ET,2016,8,26,7.7349,39.1581,2519,1,Digelu,2,0,0,0
ET,2016,8,26,7.7944,39.1472,2580,2,Digelu,2,0,0,0
ET,2016,8,26,7.8323,39.1422,2663,3,Unknown,2,0,0,0
ET,2016,8,26,7.8811,39.1249,0,1,Hidasie,1,0,0,0
ET,2016,8,26,8.1002,39.4943,2748,NaN,Unknown,1,0,0,0
ET,2016,8,26,8.1292,39.3965,2210,5.000000e-01,Unknown,1,0,0,0
ET,2016,9,6,6.3042,38.6645,2661,5.000000e-01,Alidoro,1,0,0,0
ET,2016,9,6,6.3050,38.6636,2681,5.000000e-01,Alidoro,1,0,0,0
ET,2016,9,6,6.3052,38.6654,2661,1,NaN,1,0,0,0
ET,2016,9,6,6.3063,38.6645,2679,1.250000e+00,NaN,1,0,0,0
ET,2016,9,6,6.3115,38.6619,2695,1.500000e+00,Alidoro,1,0,0,0
ET,2016,9,6,6.3130,38.6624,2695,5.000000e-01,NaN,1,0,0,0
ET,2016,9,6,6.3325,38.6620,2674,2,Huluka,1,0,0,0
ET,2016,9,6,6.3441,38.6603,2743,7.500000e-01,unkown,1,0,0,0
ET,2016,9,6,6.3465,38.6970,2769,1.250000e+00,unkown,1,0,0,0
ET,2016,9,6,6.3468,38.6921,2751,1,Alidoro,1,0,0,0
ET,2016,9,6,6.3470,38.6628,2738,5.000000e-01,unkown,1,0,0,0
ET,2016,9,6,6.3481,38.6904,2751,7.500000e-01,unkown,1,0,0,0
ET,2016,9,6,6.3495,38.7019,2732,5.000000e-01,unkown,1,0,0,0
ET,2016,9,6,6.3881,38.6098,2665,5.000000e-01,Kakaba,1,0,0,0
ET,2016,9,6,6.3901,38.6107,2659,2.500000e-01,Shorima,1,0,0,0
ET,2016,9,6,6.3915,38.6096,2659,1,Shorima,1,0,0,0
ET,2016,9,6,6.4112,38.2833,2697,5.000000e-01,unkown,1,0,0,0
ET,2016,9,7,11.1078,39.2124,3122,1.500000e-01,NaN,3,0,0,0
ET,2016,9,7,11.1811,39.1416,2909,5.000000e-01,Digelu,2,0,0,0
ET,2016,9,7,11.1867,39.2183,2894,5.000000e-01,Kakaba,1,0,0,0
ET,2016,9,7,11.2110,39.0989,2868,1,NaN,2,0,0,0
ET,2016,9,7,11.2212,39.0365,2758,1.500000e-01,Danda&#39;a,7,0,0,0
ET,2016,9,7,11.3367,39.2486,2866,5.000000e-01,NaN,1,0,0,0
ET,2016,9,7,11.5091,39.0227,2860,5.000000e-01,p.flor,1,0,0,0
ET,2016,9,7,11.5382,39.1033,2930,2.500000e-01,p.flor,1,0,0,0
ET,2016,9,7,11.5429,39.2311,2534,2.500000e-01,kubsa,2,0,0,0
ET,2016,9,7,11.5538,39.0018,2281,2.000000e-01,NaN,7,0,0,0
ET,2016,9,7,11.5539,39.0017,2282,2.500000e-01,NaN,2,0,0,0
ET,2016,9,7,11.5773,39.1770,3018,5.000000e-01,kubsa,1,0,0,0
ET,2016,9,7,11.6294,38.9186,2892,5.000000e-01,p.flor,1,0,0,0
ET,2016,9,7,11.6657,38.9319,2916,5.000000e-01,p.flor,1,0,0,0
ET,2016,9,7,11.7490,39.1218,3166,5.000000e-01,NaN,2,0,0,0
ET,2016,9,8,7.4233,38.1211,1842,3.000000e-01,p.flor,1,0,0,0
ET,2016,9,8,7.4578,38.1379,1867,2.000000e-01,local,1,0,0,0
ET,2016,9,8,7.4842,38.1675,1883,2.500000e-01,sinba,2,0,0,0
ET,2016,9,8,7.5397,38.1780,1880,2.500000e-01,sinba,2,0,0,0
ET,2016,9,8,7.5854,38.1758,1879,3.000000e-01,sinba,3,1,1,1
ET,2016,9,8,7.6716,38.1349,1986,1.300000e-01,p.flor,2,1,1,1
ET,2016,9,8,7.6851,38.0674,2066,2.500000e-01,p.flor,2,0,0,0
ET,2016,9,8,7.7039,38.0963,2126,5.000000e-01,p.flor,2,0,0,0
ET,2016,9,8,7.7043,38.3272,1833,2.500000e-01,p.flor,3,1,2,1
ET,2016,9,8,7.7194,38.3582,1810,3.000000e-01,p.flor,3,1,2,1
ET,2016,9,8,7.7511,38.0709,2221,2.500000e-01,sinba,2,0,0,0
ET,2016,9,8,8.2467,38.2133,1997,3.000000e-01,sinba,3,1,1,1
ET,2016,9,8,8.4109,38.3030,2060,3.000000e-01,p.flor,3,0,0,0
ET,2016,9,8,10.5797,38.9913,2530,5.000000e-01,Hidasie,7,0,0,0
ET,2016,9,8,10.6181,39.0880,2574,1.500000e+00,p.flor,2,0,0,0
ET,2016,9,8,10.6675,39.1453,2533,6,p.flor,1,0,0,0
ET,2016,9,8,10.6931,38.8809,2481,2.000000e-01,NaN,1,0,0,0
ET,2016,9,8,10.6945,39.1762,2646,7.500000e-01,p.flor,7,0,0,0
ET,2016,9,8,10.7123,38.6426,2443,1,Alidoro,7,0,0,0
ET,2016,9,8,10.7126,38.6422,2442,1,Huluka,7,0,0,0
ET,2016,9,8,10.7443,38.7260,2562,5.000000e-01,unkown,7,0,0,0
ET,2016,9,8,10.7521,38.9135,2564,1,NaN,2,0,0,0
ET,2016,9,8,10.7642,38.9122,2586,5.000000e-01,Alidoro,7,0,0,0
ET,2016,9,8,10.7680,39.1283,2519,1,NaN,7,0,0,0
ET,2016,9,8,10.7845,38.9398,2636,2,NaN,1,0,0,0
ET,2016,9,8,10.8021,39.0321,2416,1.650000e+01,NaN,2,0,0,0
ET,2016,9,8,10.8056,39.0202,2458,2.500000e-01,p.flor,7,0,0,0
ET,2016,9,8,10.8411,39.1873,2880,2.500000e-01,NaN,1,0,0,0
ET,2016,9,9,6.9292,37.6805,2007,2.500000e+00,Kakaba,2,0,0,0
ET,2016,9,9,6.9342,37.6878,1972,1.300000e-01,Kakaba,1,0,0,0
ET,2016,9,9,7.0078,37.7045,1834,2.500000e-01,Danda&#39;a,2,0,0,0
ET,2016,9,9,7.7692,38.2565,1947,1,p.flor,3,1,1,1
ET,2016,9,9,7.7774,38.2927,1908,5.000000e-01,p.flor,2,0,0,0
ET,2016,9,9,10.3539,39.2526,2636,5.000000e-01,Hidasie,1,0,0,0
ET,2016,9,9,10.4040,39.2694,2591,5.000000e-01,shorima,1,0,0,0
ET,2016,9,9,10.4320,39.2461,2636,1.500000e-01,Danda&#39;a,1,0,0,0
ET,2016,9,9,10.4554,39.2671,2631,1,local,1,0,0,0
ET,2016,9,9,10.5012,39.3190,2603,5.000000e-01,Hidasie,1,0,0,0
ET,2016,9,9,10.5036,38.9877,1860,1,p.flor,7,0,0,0
ET,2016,9,9,10.5037,39.2786,2619,5.000000e-01,Hidasie,1,0,0,0
ET,2016,9,9,10.5190,38.9792,2327,2.500000e-01,local,7,0,0,0
ET,2016,9,9,10.5462,39.3675,2671,1,Hidasie,1,0,0,0
ET,2016,9,9,10.5761,39.4079,2642,2.500000e-01,NaN,1,0,0,0
ET,2016,9,9,10.6556,39.4231,2656,5.000000e-01,NaN,1,0,0,0
ET,2016,9,9,10.7160,39.4236,2715,5.000000e-01,NaN,2,0,0,0
ET,2016,9,9,10.8138,39.4644,2844,5.000000e-01,NaN,2,0,0,0
ET,2016,9,9,11.0676,39.5334,2762,5.000000e-01,Huluka,1,0,0,0
ET,2016,9,9,11.0916,39.6130,2248,5.000000e-01,unkown,2,0,0,0
ET,2016,9,10,7.6741,37.8855,2501,2.500000e-01,hogena,3,0,0,0
ET,2016,9,10,7.6873,37.8852,2603,5.000000e-01,kubsa,1,0,0,0
ET,2016,9,10,7.7240,38.0057,2150,3.000000e-01,p.flor,3,1,1,1
ET,2016,9,10,7.7359,38.0090,2181,2.500000e-01,p.flor,2,0,0,0
ET,2016,9,10,7.7575,38.0093,2223,5.000000e-01,local,2,1,1,1
ET,2016,9,10,7.7671,38.0087,2235,5.000000e-01,p.flor,1,0,0,0
ET,2016,9,10,7.8128,38.2410,1945,2.500000e-01,sinba,3,1,1,1
ET,2016,9,10,7.8305,38.2248,1961,2.000000e-01,p.flor,2,1,1,1
ET,2016,9,10,7.8937,38.1245,2649,5.000000e-01,kubsa,1,1,1,1
ET,2016,9,10,7.9788,38.1826,2963,2.500000e-01,kubsa,2,0,0,0
ET,2016,9,10,8.0006,38.6072,1773,6,p.flor,3,1,1,1
ET,2016,9,10,8.0130,38.5656,1852,7.500000e-01,p.flor,3,1,1,1
ET,2016,9,10,8.0165,38.5221,1826,5.000000e-01,p.flor,2,1,2,1
ET,2016,9,10,8.0412,38.5017,1835,1.500000e-01,p.flor,2,1,1,1
ET,2016,9,15,7.2897,37.9236,2088,5.000000e-01,Hidasie,2,0,0,0
ET,2016,9,15,7.3103,37.9336,2096,1.300000e-01,uknown,2,0,0,0
ET,2016,9,15,7.3495,37.9075,2270,2.500000e-01,uknown,2,0,0,0
ET,2016,9,15,7.3497,37.9328,2208,5.000000e-01,uknown,2,0,0,0
ET,2016,9,15,8.0006,38.6072,1773,6,p.flor,3,1,1,1
ET,2016,9,15,8.0130,38.5656,1852,7.500000e-01,p.flor,3,1,1,1
ET,2016,9,15,8.0165,38.5221,1826,5.000000e-01,p.flor,2,1,2,1
ET,2016,9,15,8.0412,38.5017,1835,1.500000e-01,p.flor,2,1,1,1
ET,2016,9,15,8.9709,37.4919,2457,5.000000e-01,Digelu,1,0,0,0
ET,2016,9,15,8.9738,37.5568,2244,1,Kakaba,3,0,0,0
ET,2016,9,15,8.9786,37.7530,2082,5.000000e-01,Kakaba,3,0,0,0
ET,2016,9,15,8.9803,37.4782,2580,1.300000e-01,Digelu,1,0,0,0
ET,2016,9,15,8.9856,37.7289,2294,1,Kakaba,4,0,0,0
ET,2016,9,15,8.9881,37.7056,2332,1,kubsa,4,0,0,0
ET,2016,9,15,8.9892,37.7885,1947,5.000000e-01,Kakaba,3,0,0,0
ET,2016,9,15,9.0309,37.4528,2499,5.000000e-01,Hidasie,2,0,0,0
ET,2016,9,15,9.0521,37.4504,2608,1,Hidasie,2,0,0,0
ET,2016,9,15,9.0732,37.3978,2150,5.000000e-01,Huluka,2,0,0,0
ET,2016,9,15,11.6842,38.4634,3253,2.500000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.7003,38.4505,3226,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.7184,38.4437,3133,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.7240,38.3593,3140,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.7431,38.3345,3153,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.7452,38.3112,3130,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.7545,38.2732,3231,2.500000e-01,Danda&#39;a,-9,0,0,0
ET,2016,9,15,11.7576,38.4050,2999,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.7899,38.2410,3062,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.8022,38.1600,2820,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.8319,38.0817,2636,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,15,11.8486,38.0376,2643,2.500000e-01,NaN,-9,0,0,0
ET,2016,9,16,7.1572,39.9855,2439,NaN,Hidasie,2,0,0,0
ET,2016,9,16,7.3211,37.8436,2379,2.500000e-01,ogolcho,2,0,0,0
ET,2016,9,16,7.3683,37.8064,2450,2.500000e-01,uknown,1,0,0,0
ET,2016,9,16,7.3778,37.8600,2155,2.500000e-01,Kakaba,2,0,0,0
ET,2016,9,16,7.5667,37.8247,2234,2.500000e-01,Danda&#39;a,1,0,0,0
ET,2016,9,16,7.5703,37.8350,2246,6.000000e-02,Danda&#39;a,1,0,0,0
ET,2016,9,16,7.5739,37.7970,2208,2.500000e-01,Digelu,1,0,0,0
ET,2016,9,16,7.5767,37.7742,2209,2.500000e-01,Galama,1,0,0,0
ET,2016,9,16,7.6381,37.8526,2378,2.000000e-01,Hidasie,2,0,0,0
ET,2016,9,16,7.6487,37.8450,2451,1,Hidasie,2,0,0,0
ET,2016,9,16,7.6865,37.7533,2270,3.000000e-01,Danda&#39;a,2,1,1,1
ET,2016,9,16,7.6871,37.8120,2590,4,Hidasie,1,0,0,0
ET,2016,9,16,7.6973,37.7105,2033,4.000000e-01,Danda&#39;a,3,0,0,0
ET,2016,9,16,7.6978,37.6934,1966,2.000000e-01,p.flor,2,0,0,0
ET,2016,9,16,10.4623,38.1977,2537,7.500000e-01,tay,-9,0,0,0
ET,2016,9,16,10.8763,38.1100,2634,2.500000e-01,NaN,-9,0,0,0
ET,2016,9,16,10.9041,38.0856,2686,5.000000e-01,Kakaba,-9,1,1,1
ET,2016,9,16,10.9469,38.0470,2514,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,16,10.9625,38.0335,2513,5.000000e-01,NaN,-9,1,1,1
ET,2016,9,16,11.0071,37.9350,2482,5.000000e-01,NaN,-9,1,3,1
ET,2016,9,16,11.0548,37.8064,2311,2.500000e-01,NaN,-9,0,0,0
ET,2016,9,16,11.1241,37.7524,1803,2.500000e-01,NaN,-9,1,1,1
ET,2016,9,16,11.1378,37.6844,1879,2.500000e-01,NaN,-9,1,2,1
ET,2016,9,16,11.1510,37.6181,2331,2.500000e-01,NaN,-9,1,1,1
ET,2016,9,17,7.0887,39.6908,3277,NaN,Meda walabu,4,0,0,0
ET,2016,9,17,7.1261,39.8867,2673,NaN,Kakaba,2,0,0,0
ET,2016,9,17,7.1377,40.0069,2480,NaN,Unknown,2,0,0,0
ET,2016,9,17,7.1847,40.0361,2407,NaN,Huluka,1,0,0,0
ET,2016,9,17,7.1848,40.0356,2409,NaN,Kakaba,1,0,0,0
ET,2016,9,17,7.2032,40.0555,2372,NaN,Unknown,1,0,0,0
ET,2016,9,17,7.2199,40.0555,2372,NaN,Unknown,1,0,0,0
ET,2016,9,17,7.2261,39.9549,2385,NaN,Unknown,1,0,0,0
ET,2016,9,17,7.2385,39.9370,2453,NaN,Unknown,2,0,0,0
ET,2016,9,17,7.2522,39.9057,2492,NaN,Unknown,1,0,0,0
ET,2016,9,17,7.2523,39.9057,2495,NaN,Unknown,2,0,0,0
ET,2016,9,17,7.2535,40.0922,2349,NaN,Huluka,2,0,0,0
ET,2016,9,17,7.2540,39.9855,2362,NaN,Unknown,7,0,0,0
ET,2016,9,17,7.2540,40.0921,2361,NaN,Hidasie,2,0,0,0
ET,2016,9,17,7.3880,37.7314,2657,2.500000e-01,Hidasie,1,0,0,0
ET,2016,9,17,7.3880,37.7314,2657,2.500000e-01,Digelu,1,1,1,1
ET,2016,9,17,10.1507,37.7390,2298,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,17,10.1674,37.7431,2305,5.000000e-01,NaN,-9,1,1,1
ET,2016,9,17,10.1930,37.7416,2303,5.000000e-01,NaN,-9,1,1,1
ET,2016,9,17,10.2346,37.7618,2392,5.000000e-01,NaN,-9,1,1,1
ET,2016,9,17,10.2672,37.7752,2480,1,NaN,-9,0,0,0
ET,2016,9,17,10.2855,37.8044,2460,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,17,10.3276,37.5090,2218,NaN,NaN,-9,1,1,1
ET,2016,9,17,10.3478,37.5194,2200,7.500000e-01,NaN,-9,0,0,0
ET,2016,9,17,10.3753,37.5379,2167,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,17,10.3911,37.5546,2209,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,17,10.6959,37.2503,1940,NaN,NaN,-9,0,0,0
ET,2016,9,18,10.6232,36.9623,2052,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,18,10.6610,36.9728,2050,5.000000e-01,NaN,-9,0,0,0
ET,2016,9,18,10.6711,37.0028,2032,1,Kakaba,-9,0,0,0
ET,2016,9,18,10.6886,37.1709,2022,NaN,Kakaba,-9,0,0,0
ET,2016,9,18,10.6924,37.0354,2134,7.500000e-01,NaN,-9,0,0,0
ET,2016,9,18,10.7945,37.0565,2536,2.500000e-01,NaN,-9,0,0,0
ET,2016,9,18,14.2027,39.5178,2550,1.300000e-01,Mekelle 4,3,0,0,0
ET,2016,9,18,14.2174,39.4859,2469,7.500000e-01,Local,3,0,0,0
ET,2016,9,18,14.2177,39.3014,2652,5.000000e-01,Kakaba,3,0,0,0
ET,2016,9,18,14.2182,39.3340,2670,2.500000e-01,Kakaba,3,0,0,0
ET,2016,9,18,14.2192,39.4855,2455,2.500000e-01,Local,3,0,0,0
ET,2016,9,18,14.2349,39.4003,2946,7.500000e-01,Mixed,3,0,0,0
